Customer Name,Total Spent,Total Orders,Average Purchase,Average Monthly Spend,Average Monthly Orders,Last Ordered,Customer Since,Customer Lifetime
Customer6078,$91.89,5,$18.38,$2.09,0,"Nov 13, 2020","Apr 25, 2020",3 yrs 7 mos 10 dys
Customer5541,$91.80,13,$7.06,$1.61,0,"Jun 30, 2021","May 15, 2019",4 yrs 7 mos 30 dys
Customer2956,$91.80,4,$22.95,$3.28,0,"Jul 02, 2022","Apr 20, 2015",2 yrs 3 mos 3 dys
Customer6385,$91.73,3,$30.58,$4.59,0,"Jun 13, 2022","May 19, 2022",1 yr 7 mos 27 dys
Customer3214,$91.68,4,$22.92,$18.34,0,"Oct 23, 2023","Dec 04, 2018",4 mos 13 dys
Customer8413,$563.35,5,$112.67,$7.61,0,"Mar 17, 2023","Apr 05, 2014",6 yrs 1 mo 21 dys
Customer3227,$91.52,1,$91.52,$18.30,0,"Aug 18, 2023","Aug 18, 2023",4 mos 27 dys
Customer3926,$91.50,4,$22.88,$10.17,0,"Sep 21, 2023","Dec 31, 2014",8 mos 5 dys
Customer6638,$91.36,1,$91.36,$3.51,0,"Nov 19, 2021","Dec 30, 2019",2 yrs 1 mo 26 dys
Customer9390,$91.34,1,$91.34,$1.63,0,"Jun 07, 2019","Apr 19, 2014",4 yrs 7 mos 8 dys
Customer2607,$91.27,3,$30.42,$1.55,0,"Jun 03, 2022","Mar 10, 2019",4 yrs 10 mos 4 dys
Customer9934,$91.26,2,$45.63,$1.79,0,"Jan 22, 2020","Oct 17, 2019",4 yrs 2 mos 27 dys
Customer3622,$91.24,2,$45.62,$2.40,0,"Mar 18, 2021","Dec 24, 2019",3 yrs 1 mo 12 dys
Customer7213,$91.15,3,$30.38,$5.70,0,"Jun 25, 2023","Jul 27, 2015",1 yr 3 mos 22 dys
Customer3405,$91.12,4,$22.78,$3.25,0,"Nov 29, 2021","Jun 26, 2018",2 yrs 3 mos 4 dys
Customer1326,$91.06,1,$91.06,$2.33,0,"Nov 12, 2020","Nov 10, 2013",3 yrs 2 mos 2 dys
Customer4525,$555.50,41,$13.55,$6.86,0,"Oct 01, 2023","Dec 28, 2015",6 yrs 8 mos 1 dy
Customer6839,$90.98,1,$90.98,$45.49,0,"Dec 05, 2023","Dec 05, 2023",1 mo 9 dys
Customer7899,$90.93,1,$90.93,$1.98,0,"Apr 15, 2020","Apr 15, 2020",3 yrs 8 mos 30 dys
Customer2796,$90.79,1,$90.79,$1.78,0,"Nov 12, 2019","Nov 08, 2019",4 yrs 2 mos 2 dys
Customer5393,$90.69,2,$45.35,$2.21,0,"Oct 06, 2020","May 13, 2020",3 yrs 4 mos 10 dys
Customer4834,$90.56,2,$45.28,$2.16,0,"Sep 12, 2020","Aug 06, 2020",3 yrs 5 mos 8 dys
Customer8295,$90.38,1,$90.38,$1.81,0,"Dec 13, 2019","Dec 13, 2019",4 yrs 1 mo 1 dy
Customer5699,$90.37,3,$30.12,$1.96,0,"Apr 06, 2022","Jan 20, 2014",3 yrs 9 mos 14 dys
Customer7629,$90.35,1,$90.35,$22.59,0,"Sep 19, 2023","Sep 18, 2023",3 mos 26 dys
Customer3042,$90.34,4,$22.59,$2.58,0,"Sep 23, 2023","Feb 21, 2021",2 yrs 10 mos 24 dys
Customer7637,$90.30,13,$6.95,$2.91,0,"Aug 29, 2022","Mar 11, 2020",2 yrs 6 mos 25 dys
Customer9441,$548.12,35,$15.66,$14.81,0,"Sep 06, 2022","Jan 03, 2021",3 yrs 10 dys
Customer5820,$90.26,2,$45.13,$2.01,0,"May 18, 2020","Apr 19, 2020",3 yrs 8 mos 26 dys
Customer1349,$90.19,1,$90.19,$2.51,0,"Jan 20, 2021","Nov 08, 2020",2 yrs 11 mos 25 dys
Customer9264,$90.16,1,$90.16,$3.01,0,"Jul 20, 2021","Jul 19, 2021",2 yrs 5 mos 25 dys
Customer5206,$90.15,10,$9.02,$1.53,0,"Jul 22, 2021","Dec 05, 2014",4 yrs 10 mos 7 dys
Customer2774,$90.14,2,$45.07,$1.61,0,"Jun 06, 2019","Jan 10, 2019",4 yrs 7 mos 21 dys
Customer7668,$90.13,2,$45.07,$1.64,0,"Jul 26, 2019","May 24, 2016",4 yrs 6 mos 24 dys
Customer8137,$90.12,1,$90.12,$1.88,0,"Feb 12, 2020","Feb 11, 2020",3 yrs 11 mos 2 dys
Customer8653,$89.98,5,$18.00,$2.43,0,"Oct 27, 2023","Oct 16, 2016",3 yrs 19 dys
Customer6984,$89.82,1,$89.82,$4.73,0,"Jul 15, 2022","Mar 10, 2016",1 yr 6 mos
Customer3833,$89.78,3,$29.93,$3.90,0,"Aug 11, 2022","Mar 01, 2022",1 yr 10 mos 13 dys
Customer8155,$546.16,16,$34.14,$13.00,0,"Nov 02, 2021","Oct 22, 2019",3 yrs 5 mos 3 dys
Customer5846,$89.69,2,$44.85,$5.98,0,"Apr 10, 2023","Sep 22, 2016",1 yr 2 mos 16 dys
Customer3050,$89.50,1,$89.50,$1.83,0,"Dec 23, 2019","Dec 20, 2019",4 yrs 22 dys
Customer7698,$89.41,5,$17.88,$2.03,0,"Nov 08, 2021","May 27, 2020",3 yrs 7 mos 19 dys
Customer3762,$89.30,2,$44.65,$1.31,0,"Sep 13, 2021","Jun 09, 2018",5 yrs 7 mos 5 dys
Customer6858,$89.29,1,$89.29,$2.18,0,"Sep 08, 2020","Feb 19, 2013",3 yrs 4 mos 6 dys
Customer2535,$89.21,3,$29.74,$4.25,0,"Jun 21, 2023","May 04, 2022",1 yr 8 mos 11 dys
Customer8592,$89.20,3,$29.73,$8.11,0,"Sep 15, 2023","Apr 24, 2016",10 mos 5 dys
Customer3302,$89.07,2,$44.54,$4.69,0,"Sep 09, 2022","Jan 30, 2015",1 yr 5 mos 30 dys
Customer3240,$89.06,4,$22.27,$2.70,0,"Nov 30, 2021","Jan 03, 2020",2 yrs 8 mos
Customer5424,$88.97,1,$88.97,$4.04,0,"Apr 15, 2022","Apr 15, 2022",1 yr 9 mos
Customer1304,$544.94,35,$15.57,$32.06,2,"Jan 11, 2024","May 28, 2021",1 yr 4 mos 2 dys
Customer3102,$88.48,8,$11.06,$4.66,0,"Jan 11, 2023","Feb 29, 2020",1 yr 6 mos 5 dys
Customer8390,$88.44,13,$6.80,$1.16,0,"Mar 19, 2019","Sep 27, 2017",6 yrs 3 mos 18 dys
Customer6102,$88.29,2,$44.15,$5.19,0,"Sep 27, 2022","Apr 04, 2020",1 yr 4 mos 16 dys
Customer7644,$88.22,4,$22.06,$2.32,0,"Jul 11, 2023","Mar 19, 2017",3 yrs 1 mo 2 dys
Customer2684,$88.17,2,$44.09,$5.19,0,"Sep 02, 2023","Nov 04, 2020",1 yr 4 mos 3 dys
Customer4476,$88.12,1,$88.12,$2.67,0,"May 07, 2021","May 07, 2021",2 yrs 8 mos 8 dys
Customer3210,$88.06,4,$22.02,$0.95,0,"Aug 26, 2016","Apr 22, 2016",7 yrs 8 mos 23 dys
Customer3726,$88.04,3,$29.35,$2.93,0,"Jan 31, 2022","Sep 09, 2020",2 yrs 5 mos 24 dys
Customer3189,$87.95,5,$17.59,$2.59,0,"Aug 03, 2023","Jul 14, 2020",2 yrs 9 mos 24 dys
Customer2264,$87.74,1,$87.74,$1.54,0,"May 10, 2019","May 10, 2019",4 yrs 8 mos 5 dys
Customer9076,$540.17,9,$60.02,$18.63,0,"Dec 22, 2023","Apr 18, 2015",2 yrs 4 mos 19 dys
Customer9669,$87.67,3,$29.22,$21.92,0,"Oct 18, 2023","Sep 28, 2023",3 mos 17 dys
Customer7879,$87.53,1,$87.53,$1.35,0,"Aug 25, 2018","Jul 11, 2014",5 yrs 4 mos 20 dys
Customer2308,$87.38,3,$29.13,$2.13,0,"Feb 19, 2023","Dec 13, 2015",3 yrs 4 mos 22 dys
Customer4659,$87.22,2,$43.61,$3.35,0,"Jan 14, 2023","Dec 07, 2021",2 yrs 1 mo 7 dys
Customer3003,$87.13,4,$21.78,$1.98,0,"Feb 05, 2021","Mar 28, 2019",3 yrs 7 mos 5 dys
Customer7926,$87.08,1,$87.08,$2.49,0,"Mar 06, 2021","Jun 28, 2020",2 yrs 10 mos 8 dys
Customer7208,$87.08,1,$87.08,$1.05,0,"Mar 03, 2017","Mar 03, 2017",6 yrs 10 mos 11 dys
Customer4610,$86.87,3,$28.96,$2.56,0,"Jul 23, 2021","Jun 15, 2017",2 yrs 9 mos 1 dy
Customer9692,$86.78,2,$43.39,$1.02,0,"Apr 22, 2017","Dec 16, 2016",7 yrs 27 dys
Customer2378,$86.78,1,$86.78,$2.63,0,"Apr 19, 2021","Apr 18, 2021",2 yrs 8 mos 26 dys
Customer2044,$531.75,24,$22.16,$5.11,0,"Oct 30, 2023","Jun 05, 2015",8 yrs 7 mos 9 dys
Customer6822,$86.66,1,$86.66,$2.99,0,"Sep 02, 2021","Mar 09, 2019",2 yrs 4 mos 12 dys
Customer6165,$86.43,3,$28.81,$43.22,1,"Dec 26, 2023","Nov 25, 2023",1 mo 20 dys
Customer8059,$86.37,5,$17.27,$0.84,0,"Apr 09, 2019","Jul 01, 2015",8 yrs 6 mos 14 dys
Customer2147,$86.31,1,$86.31,$6.17,0,"Dec 13, 2022","Dec 12, 2022",1 yr 1 mo 2 dys
Customer7241,$86.22,2,$43.11,$1.44,0,"Feb 02, 2020","Apr 29, 2017",4 yrs 11 mos 11 dys
Customer5744,$86.16,1,$86.16,$1.66,0,"Oct 10, 2019","Oct 10, 2019",4 yrs 3 mos 5 dys
Customer3292,$86.05,4,$21.51,$5.38,0,"Dec 13, 2023","Sep 16, 2022",1 yr 3 mos 30 dys
Customer1957,$85.99,2,$43.00,$0.98,0,"Mar 08, 2017","Oct 05, 2016",7 yrs 3 mos 9 dys
Customer8115,$85.95,2,$42.98,$1.95,0,"Jul 02, 2020","May 20, 2020",3 yrs 7 mos 25 dys
Customer2334,$85.94,1,$85.94,$1.25,0,"Apr 25, 2018","Apr 24, 2018",5 yrs 8 mos 21 dys
Customer2309,$529.28,1,$529.28,$529.28,1,"Jan 16, 2024","Jan 10, 2024",1 dy
Customer3342,$85.89,4,$21.47,$1.91,0,"May 11, 2020","Apr 17, 2020",3 yrs 8 mos 28 dys
Customer9690,$85.87,3,$28.62,$0.90,0,"Mar 31, 2016","Feb 22, 2016",7 yrs 10 mos 23 dys
Customer9690,$85.79,2,$42.90,$2.09,0,"Nov 20, 2023","Oct 19, 2015",3 yrs 4 mos 24 dys
Customer3644,$85.79,2,$42.90,$2.96,0,"Nov 19, 2021","Jun 18, 2021",2 yrs 4 mos 25 dys
Customer7741,$85.64,4,$21.41,$1.30,0,"Mar 05, 2019","Aug 01, 2018",5 yrs 5 mos 13 dys
Customer3250,$85.48,1,$85.48,$21.37,0,"Sep 22, 2023","Aug 23, 2020",3 mos 24 dys
Customer1939,$85.44,5,$17.09,$2.85,0,"Aug 05, 2022","Jul 30, 2021",2 yrs 5 mos 15 dys
Customer2715,$85.38,7,$12.20,$2.51,0,"Nov 16, 2022","Sep 13, 2015",2 yrs 9 mos 15 dys
Customer1490,$85.34,1,$85.34,$21.34,0,"Oct 06, 2023","Oct 06, 2023",3 mos 9 dys
Customer8396,$85.33,2,$42.67,$0.94,0,"Sep 20, 2016","Apr 28, 2016",7 yrs 6 mos 23 dys
Customer3739,$513.04,45,$11.40,$4.75,0,"Feb 22, 2016","Feb 13, 2015",8 yrs 11 mos 1 dy
Customer5810,$85.23,3,$28.41,$1.22,0,"Nov 08, 2019","Mar 08, 2018",5 yrs 9 mos 11 dys
Customer5966,$85.10,6,$14.18,$3.15,0,"Dec 22, 2023","Jul 02, 2020",2 yrs 2 mos 9 dys
Customer2002,$85.10,1,$85.10,$1.18,0,"Feb 10, 2018","Feb 09, 2018",5 yrs 11 mos 4 dys
Customer1548,$85.04,9,$9.45,$0.83,0,"May 24, 2016","Jun 29, 2015",8 yrs 6 mos 16 dys
Customer8079,$85.04,6,$14.17,$3.04,0,"Jun 12, 2023","Jun 28, 2020",2 yrs 3 mos 19 dys
Customer8337,$85.01,6,$14.17,$1.09,0,"Dec 05, 2019","Mar 16, 2017",6 yrs 5 mos 18 dys
Customer8291,$84.96,2,$42.48,$1.89,0,"Aug 29, 2022","Apr 30, 2020",3 yrs 8 mos 15 dys
Customer5858,$84.91,4,$21.23,$3.40,0,"Oct 07, 2023","Jan 19, 2019",2 yrs 16 dys
Customer2773,$84.55,1,$84.55,$8.46,0,"Apr 01, 2023","Sep 27, 2015",9 mos 14 dys
Customer2715,$84.55,1,$84.55,$4.97,0,"Sep 06, 2022","Sep 06, 2022",1 yr 4 mos 9 dys
Customer8199,"$1,811.06",55,$32.93,$44.17,1,"Dec 15, 2023","Sep 14, 2020",3 yrs 4 mos
Customer7009,$509.44,27,$18.87,$46.31,2,"Jan 06, 2024","Mar 10, 2019",10 mos 26 dys
Customer7776,$84.50,1,$84.50,$3.25,0,"Dec 10, 2021","Apr 28, 2021",2 yrs 1 mo 4 dys
Customer1044,$84.27,3,$28.09,$9.36,0,"Dec 21, 2023","Oct 09, 2020",8 mos 26 dys
Customer4669,$83.99,5,$16.80,$2.05,0,"Mar 21, 2021","Aug 22, 2020",3 yrs 4 mos 23 dys
Customer5987,$83.75,1,$83.75,$3.10,0,"Nov 11, 2021","Sep 12, 2019",2 yrs 2 mos 3 dys
Customer8502,$83.36,1,$83.36,$1.07,0,"Jul 27, 2017","Jul 27, 2017",6 yrs 5 mos 18 dys
Customer1296,$83.35,4,$20.84,$2.32,0,"Feb 17, 2022","Jul 23, 2019",2 yrs 11 mos 9 dys
Customer3036,$83.33,1,$83.33,$83.33,1,"Dec 22, 2023","Jun 17, 2020",23 dys
Customer1577,$83.16,5,$16.63,$5.20,0,"Jul 31, 2023","Oct 04, 2022",1 yr 3 mos 10 dys
Customer1403,$83.00,1,$83.00,$2.08,0,"Sep 19, 2020","Oct 18, 2016",3 yrs 3 mos 26 dys
Customer8341,$82.99,4,$20.75,$1.36,0,"May 27, 2020","Nov 19, 2014",5 yrs 10 dys
Customer1861,$504.12,12,$42.01,$7.52,0,"Oct 31, 2023","May 22, 2018",5 yrs 6 mos 25 dys
Customer7056,$82.89,1,$82.89,$41.45,0,"Nov 21, 2023","Nov 20, 2023",1 mo 24 dys
Customer5535,$82.79,2,$41.40,$1.84,0,"May 16, 2021","Apr 19, 2020",3 yrs 8 mos 26 dys
Customer5676,$82.77,1,$82.77,$1.36,0,"Dec 23, 2018","Nov 29, 2017",5 yrs 22 dys
Customer7950,$82.74,4,$20.69,$1.80,0,"Aug 21, 2022","Jun 21, 2015",3 yrs 8 mos 30 dys
Customer7905,$82.68,3,$27.56,$2.07,0,"Feb 07, 2021","Oct 31, 2015",3 yrs 3 mos 5 dys
Customer7528,$82.63,1,$82.63,$1.20,0,"May 09, 2018","May 08, 2018",5 yrs 8 mos 6 dys
Customer8835,$82.61,4,$20.65,$8.26,0,"Oct 15, 2023","Aug 08, 2018",9 mos 13 dys
Customer3293,$82.61,4,$20.65,$1.97,0,"Nov 07, 2021","Nov 12, 2019",3 yrs 4 mos 30 dys
Customer8803,$82.60,1,$82.60,$0.93,0,"Aug 18, 2016","Aug 18, 2016",7 yrs 4 mos 27 dys
Customer3207,$82.33,1,$82.33,$2.01,0,"Aug 21, 2020","Aug 21, 2020",3 yrs 4 mos 24 dys
Customer6027,$497.23,2,$248.62,$6.63,0,"Oct 28, 2023","Oct 26, 2017",6 yrs 2 mos 17 dys
Customer9696,$82.33,1,$82.33,$6.86,0,"Feb 12, 2023","Sep 24, 2017",11 mos 2 dys
Customer8499,$82.32,2,$41.16,$1.52,0,"Jun 19, 2021","Jul 27, 2019",4 yrs 5 mos 18 dys
Customer3155,$82.24,2,$41.12,$2.57,0,"Jun 07, 2021","Apr 22, 2017",2 yrs 7 mos 9 dys
Customer4145,$82.21,1,$82.21,$2.49,0,"Apr 28, 2021","Apr 22, 2021",2 yrs 8 mos 17 dys
Customer3771,$81.91,2,$40.96,$1.09,0,"Dec 30, 2020","Oct 19, 2017",6 yrs 2 mos 27 dys
Customer8835,$81.87,3,$27.29,$7.44,0,"Aug 23, 2023","Mar 01, 2023",10 mos 13 dys
Customer5761,$81.81,2,$40.91,$2.05,0,"Jul 25, 2021","Sep 17, 2020",3 yrs 3 mos 28 dys
Customer8803,$81.80,9,$9.09,$0.86,0,"May 18, 2018","Mar 03, 2016",7 yrs 10 mos 11 dys
Customer8022,$81.70,2,$40.85,$2.40,0,"Apr 02, 2023","Apr 08, 2021",2 yrs 9 mos 7 dys
Customer2426,$81.66,2,$40.83,$2.92,0,"Mar 12, 2022","May 19, 2019",2 yrs 3 mos 26 dys
Customer4670,$496.78,13,$38.21,$12.12,0,"Oct 18, 2023","Aug 19, 2020",3 yrs 4 mos 4 dys
Customer2942,$81.51,3,$27.17,$2.81,0,"Jan 08, 2023","Aug 18, 2019",2 yrs 4 mos 23 dys
Customer5929,$81.43,1,$81.43,$16.29,0,"Sep 01, 2023","Aug 13, 2016",4 mos 13 dys
Customer7516,$81.41,1,$81.41,$1.01,0,"May 15, 2017","May 15, 2017",6 yrs 7 mos 30 dys
Customer5659,$81.38,2,$40.69,$8.14,0,"Apr 22, 2023","Jul 16, 2017",9 mos 14 dys
Customer6215,$81.29,1,$81.29,$1.53,0,"Sep 11, 2019","Sep 11, 2019",4 yrs 4 mos 4 dys
Customer4859,$81.13,1,$81.13,$2.39,0,"Mar 22, 2021","Oct 25, 2019",2 yrs 9 mos 24 dys
Customer8442,$81.11,8,$10.14,$1.98,0,"Dec 02, 2020","May 08, 2020",3 yrs 4 mos 13 dys
Customer4483,$81.10,8,$10.14,$0.89,0,"Apr 24, 2018","Apr 01, 2016",7 yrs 6 mos 22 dys
Customer1501,$81.07,2,$40.54,$4.27,0,"Jul 21, 2023","Jun 30, 2022",1 yr 6 mos 16 dys
Customer1487,$81.04,6,$13.51,$2.46,0,"Mar 21, 2023","May 12, 2021",2 yrs 8 mos 2 dys
Customer4414,$496.56,8,$62.07,$5.17,0,"Oct 10, 2023","Jan 20, 2016",7 yrs 11 mos 25 dys
Customer6451,$80.91,2,$40.46,$5.39,0,"Nov 04, 2022","Oct 24, 2022",1 yr 2 mos 21 dys
Customer5232,$80.66,2,$40.33,$0.78,0,"Aug 26, 2020","Jun 14, 2015",8 yrs 7 mos
Customer7302,$80.65,1,$80.65,$2.44,0,"Apr 17, 2021","Oct 26, 2013",2 yrs 8 mos 28 dys
Customer5294,$80.60,3,$26.87,$3.84,0,"Aug 29, 2023","Jan 11, 2015",1 yr 8 mos 18 dys
Customer5913,$80.15,1,$80.15,$2.97,0,"Oct 22, 2021","Oct 22, 2021",2 yrs 2 mos 24 dys
Customer5354,$80.03,3,$26.68,$2.22,0,"Dec 28, 2021","May 03, 2017",2 yrs 11 mos 29 dys
Customer7144,$79.91,3,$26.64,$11.42,0,"Jul 10, 2023","Aug 06, 2017",6 mos 26 dys
Customer9731,$79.89,10,$7.99,$2.58,0,"Mar 28, 2022","Jul 13, 2018",2 yrs 6 mos 6 dys
Customer4239,$79.86,3,$26.62,$1.86,0,"Dec 14, 2021","Apr 18, 2015",3 yrs 6 mos
Customer4442,$79.80,1,$79.80,$1.43,0,"Jun 06, 2019","Jun 06, 2019",4 yrs 7 mos 8 dys
Customer6480,$495.83,45,$11.02,$13.77,1,"Nov 17, 2023","Jan 20, 2021",2 yrs 11 mos 25 dys
Customer1305,$79.78,2,$39.89,$1.81,0,"Jul 15, 2020","May 24, 2019",3 yrs 7 mos 11 dys
Customer3343,$79.72,2,$39.86,$3.47,0,"Aug 03, 2023","Jun 09, 2021",1 yr 10 mos 6 dys
Customer2174,$79.53,3,$26.51,$0.90,0,"Oct 27, 2016","Sep 22, 2016",7 yrs 3 mos 23 dys
Customer7419,$79.53,2,$39.77,$2.41,0,"Oct 29, 2021","Dec 23, 2018",2 yrs 8 mos 12 dys
Customer1936,$79.44,2,$39.72,$2.15,0,"Aug 28, 2021","Jan 07, 2021",3 yrs 7 dys
Customer7323,$79.39,5,$15.88,$1.17,0,"Oct 25, 2023","May 18, 2018",5 yrs 7 mos 28 dys
Customer6053,$79.39,3,$26.46,$19.85,0,"Jan 04, 2024","May 18, 2015",3 mos 17 dys
Customer6210,$79.37,4,$19.84,$2.74,0,"May 27, 2022","Aug 24, 2019",2 yrs 4 mos 26 dys
Customer9580,$79.15,10,$7.92,$0.87,0,"Oct 14, 2016","Jun 23, 2016",7 yrs 6 mos 22 dys
Customer8538,$79.09,2,$39.55,$2.14,0,"Mar 29, 2021","Dec 04, 2020",3 yrs
Customer4904,$492.82,3,$164.27,$35.20,0,"Dec 14, 2022","Nov 16, 2022",1 yr 1 mo 29 dys
Customer5303,$79.04,1,$79.04,$1.08,0,"Dec 21, 2017","Dec 21, 2017",6 yrs 24 dys
Customer4346,$79.02,4,$19.76,$4.65,0,"Aug 14, 2023","Sep 21, 2021",1 yr 4 mos 22 dys
Customer1982,$78.99,4,$19.75,$0.90,0,"Apr 24, 2018","Oct 11, 2016",7 yrs 3 mos 3 dys
Customer8529,$78.94,4,$19.74,$26.31,1,"Dec 01, 2023","Nov 05, 2023",2 mos 9 dys
Customer9797,$78.88,2,$39.44,$1.29,0,"Mar 13, 2020","Nov 12, 2015",5 yrs 1 dy
Customer7118,$78.86,6,$13.14,$2.72,0,"Apr 26, 2023","Aug 14, 2020",2 yrs 4 mos 14 dys
Customer3333,$78.59,1,$78.59,$2.46,0,"Jun 10, 2021","Jun 10, 2021",2 yrs 7 mos 4 dys
Customer7724,$78.58,5,$15.72,$0.79,0,"Aug 08, 2019","Nov 13, 2015",8 yrs 2 mos 1 dy
Customer3554,$78.43,1,$78.43,$9.80,0,"May 31, 2023","Apr 07, 2023",7 mos 14 dys
Customer9008,$78.43,6,$13.07,$2.31,0,"Sep 27, 2023","Mar 17, 2021",2 yrs 9 mos 3 dys
Customer8357,$491.50,25,$19.66,$16.38,0,"Feb 11, 2023","Jul 29, 2020",2 yrs 5 mos 20 dys
Customer3609,$78.38,9,$8.71,$1.10,0,"Jul 26, 2018","Feb 22, 2018",5 yrs 10 mos 23 dys
Customer8809,$78.30,1,$78.30,$1.91,0,"Sep 01, 2020","Oct 03, 2018",3 yrs 4 mos 13 dys
Customer1317,$78.30,1,$78.30,$9.79,0,"Jun 14, 2023","Jun 14, 2023",7 mos 1 dy
Customer1496,$78.29,2,$39.15,$13.05,0,"Nov 19, 2023","Dec 28, 2019",5 mos 15 dys
Customer7875,$78.27,1,$78.27,$26.09,0,"Oct 27, 2023","May 29, 2020",2 mos 18 dys
Customer1227,$78.10,1,$78.10,$1.53,0,"Oct 31, 2019","Oct 06, 2015",4 yrs 2 mos 15 dys
Customer8685,$77.96,2,$38.98,$11.14,0,"Sep 09, 2023","Oct 27, 2021",6 mos 28 dys
Customer1184,$77.83,3,$25.94,$1.81,0,"Feb 15, 2022","Jun 19, 2020",3 yrs 6 mos 27 dys
Customer1293,$77.76,1,$77.76,$2.88,0,"Oct 24, 2021","Oct 23, 2021",2 yrs 2 mos 22 dys
Customer8259,$77.65,1,$77.65,$2.43,0,"May 23, 2021","May 21, 2021",2 yrs 7 mos 23 dys
Customer2902,$490.25,12,$40.85,$5.11,0,"Apr 05, 2023","Mar 22, 2015",7 yrs 11 mos 11 dys
Customer5078,$77.64,1,$77.64,$2.99,0,"Nov 29, 2021","Nov 29, 2021",2 yrs 1 mo 16 dys
Customer6261,$77.11,1,$77.11,$11.02,0,"Jul 07, 2023","Oct 08, 2020",6 mos 8 dys
Customer2962,$77.10,1,$77.10,$15.42,0,"Aug 22, 2023","Aug 22, 2023",4 mos 23 dys
Customer4776,$76.93,1,$76.93,$1.79,0,"Jun 27, 2020","Jun 27, 2020",3 yrs 6 mos 18 dys
Customer8977,$76.90,2,$38.45,$2.85,0,"Mar 29, 2022","Nov 12, 2021",2 yrs 2 mos 2 dys
Customer8176,$76.77,3,$25.59,$1.54,0,"Jun 09, 2022","Aug 07, 2016",4 yrs 1 mo 18 dys
Customer8687,$76.71,1,$76.71,$2.26,0,"Apr 14, 2021","Apr 14, 2021",2 yrs 9 mos 1 dy
Customer8914,$76.69,2,$38.35,$9.59,0,"May 27, 2023","Aug 01, 2021",7 mos 24 dys
Customer1001,$76.59,9,$8.51,$2.55,0,"Apr 07, 2022","Jun 13, 2020",2 yrs 5 mos 3 dys
Customer5922,$76.55,1,$76.55,$10.94,0,"Jul 07, 2023","Jan 06, 2018",6 mos 7 dys
Customer7594,$487.97,36,$13.55,$16.27,1,"Dec 22, 2023","Jul 16, 2021",2 yrs 5 mos 29 dys
Customer2647,$76.49,1,$76.49,$8.50,0,"Apr 17, 2023","Apr 17, 2023",8 mos 28 dys
Customer3180,$76.38,5,$15.28,$0.84,0,"Dec 07, 2023","Jul 13, 2016",7 yrs 6 mos 1 dy
Customer5167,$76.32,4,$19.08,$2.83,0,"Jul 16, 2023","Oct 26, 2018",2 yrs 2 mos 22 dys
Customer6688,$76.26,2,$38.13,$2.63,0,"Jun 07, 2022","Aug 23, 2021",2 yrs 4 mos 22 dys
Customer6973,$76.12,1,$76.12,$1.09,0,"Mar 19, 2018","Mar 16, 2018",5 yrs 9 mos 26 dys
Customer5768,$76.05,7,$10.86,$5.85,0,"Nov 01, 2023","Aug 27, 2020",1 yr 25 dys
Customer8796,$75.99,5,$15.20,$0.72,0,"Apr 10, 2023","Apr 19, 2015",8 yrs 8 mos 26 dys
Customer3109,$75.75,1,$75.75,$1.94,0,"Oct 21, 2020","Oct 21, 2020",3 yrs 2 mos 25 dys
Customer3329,$75.69,3,$25.23,$1.80,0,"May 24, 2022","Dec 12, 2015",3 yrs 5 mos 11 dys
Customer8769,$75.68,2,$37.84,$1.38,0,"Jul 20, 2019","Oct 28, 2017",4 yrs 6 mos 16 dys
Customer4107,"$1,717.25",21,$81.77,$18.27,0,"Oct 13, 2023","Mar 28, 2016",7 yrs 9 mos 18 dys
Customer8662,$487.01,4,$121.75,$14.76,0,"Jun 04, 2021","May 05, 2021",2 yrs 8 mos 2 dys
Customer2414,$75.65,2,$37.83,$1.85,0,"Dec 28, 2022","Aug 16, 2020",3 yrs 4 mos 30 dys
Customer4075,$75.63,1,$75.63,$2.29,0,"Apr 16, 2021","Apr 01, 2020",2 yrs 8 mos 29 dys
Customer2948,$75.55,1,$75.55,$0.98,0,"Aug 31, 2017","Aug 31, 2017",6 yrs 4 mos 14 dys
Customer7306,$75.41,1,$75.41,$18.85,0,"Oct 07, 2023","Oct 07, 2023",3 mos 8 dys
Customer4642,$75.41,1,$75.41,$37.71,0,"Nov 21, 2023","Nov 21, 2023",1 mo 24 dys
Customer4369,$75.39,3,$25.13,$1.75,0,"Jul 23, 2020","Jun 22, 2020",3 yrs 6 mos 23 dys
Customer1610,$75.31,5,$15.06,$5.38,0,"Apr 26, 2023","Dec 14, 2020",1 yr 1 mo 28 dys
Customer3443,$75.29,1,$75.29,$15.06,0,"Sep 01, 2023","Sep 01, 2023",4 mos 13 dys
Customer5764,$75.26,1,$75.26,$18.82,0,"Oct 05, 2023","Aug 30, 2019",3 mos 10 dys
Customer1294,$75.16,1,$75.16,$1.83,0,"Sep 05, 2020","Jul 01, 2018",3 yrs 4 mos 10 dys
Customer1360,$486.69,50,$9.73,$10.82,1,"Jul 02, 2023","Jan 31, 2020",3 yrs 8 mos 24 dys
Customer5001,$75.14,5,$15.03,$1.71,0,"Jan 18, 2021","Jun 04, 2020",3 yrs 7 mos 10 dys
Customer5751,$75.09,2,$37.55,$4.42,0,"Dec 01, 2023","Apr 18, 2022",1 yr 4 mos 13 dys
Customer4484,$75.09,1,$75.09,$8.34,0,"May 12, 2023","Jan 02, 2021",8 mos 2 dys
